ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3
hayward-reservoir-trail-and-steelhead-falls,Hayward Reservoir Trail and Steelhead Falls,Hayward Lake Recreation Area,easy,4.3,3.7,138,Out & Back,"Hiking, Walking, River, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hayward-reservoir-trail-and-steelhead-falls?ref=result-card,hayward-reservoir-trail-and-steelhead-falls-0.jpg,hayward-reservoir-trail-and-steelhead-falls-1.jpg,hayward-reservoir-trail-and-steelhead-falls-2.jpg
matheson-lake-loop,Matheson Lake Loop,Matheson Lake Regional Park,easy,4.4,4,86,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/matheson-lake-loop?ref=result-card,matheson-lake-loop-0.jpg,matheson-lake-loop-1.jpg,matheson-lake-loop-2.jpg
lower-bugaboo-falls,Lower Bugaboo Falls,"East Kootenay G, British Columbia",easy,4.4,2.9,135,Out & Back,"Hiking, Nature trips, Walking, Bird watching, Dog friendly, Forest, River, Views, Waterfall, Bugs",https://www.alltrails.com/trail/canada/british-columbia/lower-bugaboo-falls?ref=result-card,lower-bugaboo-falls-0.jpg,lower-bugaboo-falls-1.jpg,lower-bugaboo-falls-2.jpg
byrne-creek-ravine,Byrne Creek Ravine Loop Trail,Byrne Creek Ravine Park,easy,4,3.1,79,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Running, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/byrne-creek-ravine?ref=result-card,byrne-creek-ravine-0.jpg,byrne-creek-ravine-1.jpg,byrne-creek-ravine-2.jpg
lulu-island-w-dyke-trail,West Dyke Trail,Terra Nova Rural Park,easy,4.1,11.9,24,Out & Back,"Dogs on leash, Hiking, Mountain biking, Nature trips, Road biking, Walking, Bird watching, Running, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lulu-island-w-dyke-trail?ref=result-card,lulu-island-w-dyke-trail-0.jpg,lulu-island-w-dyke-trail-1.jpg,lulu-island-w-dyke-trail-2.jpg
capliano-canyon-and-cleveland-dam,Capilano Canyon and Cleveland Dam,Capilano River Regional Park,easy,4.3,1.8,78,Out & Back,"Hiking, Nature trips, Walking, Dog friendly, Forest, Partially paved, River, Views",https://www.alltrails.com/trail/canada/british-columbia/capliano-canyon-and-cleveland-dam?ref=result-card,capliano-canyon-and-cleveland-dam-0.jpg,capliano-canyon-and-cleveland-dam-1.jpg,capliano-canyon-and-cleveland-dam-2.jpg
brandywine-falls--2,Brandywine Falls,Brandywine Falls Park,easy,4.2,1.3,56,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/brandywine-falls--2?ref=result-card,brandywine-falls--2-0.jpg,brandywine-falls--2-1.jpg,brandywine-falls--2-2.jpg
lost-lake,Lost Lake ,"Whistler, British Columbia",easy,4,4,103,Loop,"Hiking, Nature trips, Road biking, Walking, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lost-lake?ref=result-card,lost-lake-0.jpg,lost-lake-1.jpg,lost-lake-2.jpg
lazy-boy-tools-of-the-trade-ranch-climb-loop,"Lazy Boy, Tools of the Trade, and Ranch Climb Loop",Bassani Park,easy,4.2,3.4,124,Loop,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lazy-boy-tools-of-the-trade-ranch-climb-loop?ref=result-card,lazy-boy-tools-of-the-trade-ranch-climb-loop-0.jpg,lazy-boy-tools-of-the-trade-ranch-climb-loop-1.jpg,lazy-boy-tools-of-the-trade-ranch-climb-loop-2.jpg
skookumchuck-narrows,Skookumchuck Narrows,Skookumchuk Narrows Provincial Park,easy,4.3,7.7,188,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/skookumchuck-narrows?ref=result-card,skookumchuck-narrows-0.jpg,skookumchuck-narrows-1.jpg,skookumchuck-narrows-2.jpg
tynehead-regional-park,Tynehead Perimeter Trail,Tynehead Regional Park,easy,3.9,4.2,51,Loop,"Dogs on leash, Kid friendly, Stroller friendly, Hiking, Road biking, Walking, Running, Forest, Paved, River",https://www.alltrails.com/trail/canada/british-columbia/tynehead-regional-park?ref=result-card,tynehead-regional-park-0.jpg,tynehead-regional-park-1.jpg,tynehead-regional-park-2.jpg
the-panorama-trail,The Panorama Trail,"Squamish, British Columbia",easy,4.2,1.8,44,Loop,"Kid friendly, Hiking, Nature trips, Walking, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/the-panorama-trail?ref=result-card,the-panorama-trail-0.jpg,the-panorama-trail-1.jpg,the-panorama-trail-2.jpg
twin-falls-and-30-foot-pool-loop,Twin Falls and 30 Foot Pool Loop,Lynn Canyon Park,easy,4.4,5.3,136,Loop,"Kid friendly, Hiking, Bird watching, Running, Forest, River, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/twin-falls-and-30-foot-pool-loop?ref=result-card,twin-falls-and-30-foot-pool-loop-0.jpg,twin-falls-and-30-foot-pool-loop-1.jpg,twin-falls-and-30-foot-pool-loop-2.jpg
juan-de-fuca-marine-trail-and-botanical-beach-loop-trail,Juan de Fuca Marine Trail and Botanical Beach Loop Trail,Juan de Fuca Provincial Park,easy,4.6,2.9,66,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Beach, Wildflowers, Rocky",https://www.alltrails.com/trail/canada/british-columbia/juan-de-fuca-marine-trail-and-botanical-beach-loop-trail?ref=result-card,juan-de-fuca-marine-trail-and-botanical-beach-loop-trail-0.jpg,juan-de-fuca-marine-trail-and-botanical-beach-loop-trail-1.jpg,juan-de-fuca-marine-trail-and-botanical-beach-loop-trail-2.jpg
katzie-marsh-loop,Katzie Marsh Loop,Pitt Wildlife Management Area,easy,3.9,6.6,12,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Walking, Bird watching, Running, River, Views, Wildflowers, Wildlife, Over grown",https://www.alltrails.com/trail/canada/british-columbia/katzie-marsh-loop?ref=result-card,katzie-marsh-loop-0.jpg,katzie-marsh-loop-1.jpg,katzie-marsh-loop-2.jpg
bear-creek-falls,Bear Creek Falls,Glacier National Park,easy,4.5,1.1,36,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, River, Views, Waterfall, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bear-creek-falls?ref=result-card,bear-creek-falls-0.jpg,bear-creek-falls-1.jpg,bear-creek-falls-2.jpg
k-and-rockn-horse-trail,Pepin Brook and Rock'N Horse Trail,Aldergrove Regional Park,easy,4.5,5.5,117,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, River",https://www.alltrails.com/trail/us/washington/pepin-brook-and-rockn-horse-trail?ref=result-card,k-and-rockn-horse-trail-0.jpg,k-and-rockn-horse-trail-1.jpg,k-and-rockn-horse-trail-2.jpg
naramata-creek-falls,Naramata Creek Falls,Creek Park,easy,4.3,1.8,70,Out & Back,"Dogs on leash, Kid friendly, Walking, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/naramata-creek-falls?ref=result-card,naramata-creek-falls-0.jpg,naramata-creek-falls-1.jpg,naramata-creek-falls-2.jpg
kinsol-trestle-trail-recreation-site,Kinsol Trestle Trail Recreation Site,Kinsol Trestle Trail Recreation Site,easy,4,3.4,102,Out & Back,"Kid friendly, Hiking, Walking, Forest, River, Views, Rocky, Historic site, No dogs",https://www.alltrails.com/trail/canada/british-columbia/kinsol-trestle-trail-recreation-site?ref=result-card,kinsol-trestle-trail-recreation-site-0.jpg,kinsol-trestle-trail-recreation-site-1.jpg,kinsol-trestle-trail-recreation-site-2.jpg
addington-lookout-via-fern-trail,Addington Lookout via Fern Trail,Minnekhada Regional Park,easy,4.4,2.9,102,Out & Back,"Dogs on leash, Kid friendly, Hiking, Walking, Bird watching, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/addington-lookout-via-fern-trail?ref=result-card,addington-lookout-via-fern-trail-0.jpg,addington-lookout-via-fern-trail-1.jpg,addington-lookout-via-fern-trail-2.jpg
gold-mine-trail--2,Gold Mine Trail ,Goldstream Provincial Park,easy,4.3,3.5,135,Out & Back,"Hiking, Nature trips, Running, Forest, River, Views, Wildlife, Historic site",https://www.alltrails.com/trail/canada/british-columbia/gold-mine-trail--2?ref=result-card,gold-mine-trail--2-0.jpg,gold-mine-trail--2-1.jpg,gold-mine-trail--2-2.jpg
lost-lake-nature-trail,Lost Lake Nature Trail,Whistler Mountain Bike Park,easy,4.3,2.7,85,Loop,"Dogs on leash, Kid friendly, Cross-country skiing, Hiking, Mountain biking, Nature trips, Snowshoeing, Walking, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lost-lake-nature-trail?ref=result-card,lost-lake-nature-trail-0.jpg,lost-lake-nature-trail-1.jpg,lost-lake-nature-trail-2.jpg
neck-point-park-loop,Neck Point Park Loop,Neck Point Park,easy,4.4,1.8,20,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Beach, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/neck-point-park-loop?ref=result-card,neck-point-park-loop-0.jpg,neck-point-park-loop-1.jpg,neck-point-park-loop-2.jpg
helmcken-falls-rim-trail,Helmcken Falls Rim Trail,Wells Gray Provincial Park,easy,4.2,8,203,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, River, Views, Waterfall, Bugs",https://www.alltrails.com/trail/canada/british-columbia/helmcken-falls-rim-trail?ref=result-card,helmcken-falls-rim-trail-0.jpg,helmcken-falls-rim-trail-1.jpg,helmcken-falls-rim-trail-2.jpg
capilano-suspension-bridge,Capilano Suspension Bridge,Capilano Suspension Bridge Park,easy,4.2,1.8,91,Loop,"Kid friendly, Hiking, Nature trips, Walking, Forest, River, Views, No dogs",https://www.alltrails.com/trail/canada/british-columbia/capilano-suspension-bridge?ref=result-card,capilano-suspension-bridge-0.jpg,capilano-suspension-bridge-1.jpg,capilano-suspension-bridge-2.jpg
shore-pine-and-beacon-lane-trail,Shore Pine and Beacon Lane Trail,Lighthouse Park,easy,4.4,3.2,132,Loop,"Kid friendly, Hiking, Walking, Running, Views, Wildlife, Historic site",https://www.alltrails.com/trail/canada/british-columbia/shore-pine-and-beacon-lane-trail?ref=result-card,shore-pine-and-beacon-lane-trail-0.jpg,shore-pine-and-beacon-lane-trail-1.jpg,shore-pine-and-beacon-lane-trail-2.jpg
burns-bog,Burns Bog Trail,Delta Nature Resere,easy,3.9,4.2,19,Loop,"Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Paved, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/burns-bog?ref=result-card,burns-bog-0.jpg,burns-bog-1.jpg,burns-bog-2.jpg
spanish-banks-and-jericho-beach,Spanish Banks and Jericho Beach,Pacific Spirit Regional Park,easy,4.3,9,41,Out & Back,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Road biking, Walking, Running, Beach, Views",https://www.alltrails.com/trail/canada/british-columbia/spanish-banks-and-jericho-beach?ref=result-card,spanish-banks-and-jericho-beach-0.jpg,spanish-banks-and-jericho-beach-1.jpg,spanish-banks-and-jericho-beach-2.jpg
apex-pauls-tomb-trail-gordon-trail-pavillion-trail,"Apex, Paul's Tomb Trail, Gordon Trail, Pavillion Trail",Knox Mountain Park,easy,4.3,6,356,Loop,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/apex-pauls-tomb-trail-gordon-trail-pavillion-trail?ref=result-card,apex-pauls-tomb-trail-gordon-trail-pavillion-trail-0.jpg,apex-pauls-tomb-trail-gordon-trail-pavillion-trail-1.jpg,apex-pauls-tomb-trail-gordon-trail-pavillion-trail-2.jpg
iona-jetty,Iona Jetty,Iona Beach Regional Park,easy,4.1,8.2,11,Out & Back,"Dogs on leash, Kid friendly, Hiking, Road biking, Walking, Bird watching, Running, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/iona-jetty?ref=result-card,iona-jetty-0.jpg,iona-jetty-1.jpg,iona-jetty-2.jpg
meeting-of-the-waters,Meeting of the Waters,Glacier National Park,easy,4.3,6.1,377,Loop,"Kid friendly, Hiking, Walking, Forest, River, Views, Wildflowers, Wildlife, Muddy, No dogs",https://www.alltrails.com/trail/canada/british-columbia/meeting-of-the-waters?ref=result-card,meeting-of-the-waters-0.jpg,meeting-of-the-waters-1.jpg,meeting-of-the-waters-2.jpg
barret-montfor-trail-loop,Barret Montfor Trail Loop,John Dean Provincial Park,easy,4.2,5,143,Loop,"Dogs on leash, Kid friendly, Hiking, Walking, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/barret-montfor-trail-loop?ref=result-card,barret-montfor-trail-loop-0.jpg,barret-montfor-trail-loop-1.jpg,barret-montfor-trail-loop-2.jpg
varley-loop,Varley Loop,"North Vancouver, British Columbia",easy,4.2,3.4,63,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/varley-loop?ref=result-card,varley-loop-0.jpg,varley-loop-1.jpg,varley-loop-2.jpg
elk-falls-viewing-platform,Elk Falls Viewing Platform,Elk Falls Provincial Park,easy,4,1.8,55,Out & Back,"Hiking, Walking, Forest, River, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/elk-falls-viewing-platform?ref=result-card,elk-falls-viewing-platform-0.jpg,elk-falls-viewing-platform-1.jpg,elk-falls-viewing-platform-2.jpg
stave-dam-forest-interpretation-trail,Stave Dam Forest Interpretation Trail,Mission Municipal Forest,easy,4.2,1.6,126,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/stave-dam-forest-interpretation-trail?ref=result-card,stave-dam-forest-interpretation-trail-0.jpg,stave-dam-forest-interpretation-trail-1.jpg,stave-dam-forest-interpretation-trail-2.jpg
campbell-valley-little-river-trail,Campbell Valley Little River Trail,Campbell Valley Regional Park,easy,4.3,2.3,11,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Dog friendly, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/campbell-valley-little-river-trail?ref=result-card,campbell-valley-little-river-trail-0.jpg,campbell-valley-little-river-trail-1.jpg,campbell-valley-little-river-trail-2.jpg
helmcken-falls,Helmcken Falls,Wells Gray Provincial Park,easy,4.6,1,104,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/helmcken-falls?ref=result-card,helmcken-falls-0.jpg,helmcken-falls-1.jpg,helmcken-falls-2.jpg
english-bay,English Bay,Vanier Park,easy,4.2,5,34,Out & Back,"Dogs on leash, Kid friendly, Road biking, Walking, Running, Beach, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/english-bay?ref=result-card,english-bay-0.jpg,english-bay-1.jpg,english-bay-2.jpg
colliery-dam-loop,Colliery Dam Loop,Colliery Dam Park,easy,4.2,2.3,48,Loop,"Kid friendly, Nature trips, Walking, Dog friendly, Forest, Lake, River",https://www.alltrails.com/trail/canada/british-columbia/colliery-dam-loop?ref=result-card,colliery-dam-loop-0.jpg,colliery-dam-loop-1.jpg,colliery-dam-loop-2.jpg
low-knoll-via-lodge-fern-and-mid-marsh-trails-loop,"Low Knoll via Lodge, Fern, and Mid-Marsh Trails Loop",Minnekhada Regional Park,easy,4.3,3.7,139,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Forest, Lake, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/low-knoll-via-lodge-fern-and-mid-marsh-trails-loop?ref=result-card,low-knoll-via-lodge-fern-and-mid-marsh-trails-loop-0.jpg,low-knoll-via-lodge-fern-and-mid-marsh-trails-loop-1.jpg,low-knoll-via-lodge-fern-and-mid-marsh-trails-loop-2.jpg
the-butchart-gardens-loop,The Butchart Gardens Loop,The Butchart Gardens,easy,4.4,1.6,18,Loop,"Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Nature trips, Walking, Bird watching, Forest, Lake, Paved, Views, Wildflowers, Historic site, Fee",https://www.alltrails.com/trail/canada/british-columbia/the-butchart-gardens-loop?ref=result-card,the-butchart-gardens-loop-0.jpg,the-butchart-gardens-loop-1.jpg,the-butchart-gardens-loop-2.jpg
admirality-and-spanish-loop-trail,Admirality and Spanish Loop Trail,Pacific Spirit Regional Park,easy,4.2,5.5,108,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/admirality-and-spanish-loop-trail?ref=result-card,admirality-and-spanish-loop-trail-0.jpg,admirality-and-spanish-loop-trail-1.jpg,admirality-and-spanish-loop-trail-2.jpg
dundarave-park-to-ambleside-via-centennial-seawalk,Dundarave Park to Ambleside via Centennial Seawalk,Ambleside Park,easy,1.6,4.3,40,Out & Back,"Dogs on leash, Kid friendly, Hiking, Road biking, Walking, Running, Beach, Views",https://www.alltrails.com/trail/canada/british-columbia/dundarave-park-to-ambleside-via-centennial-seawalk?ref=result-card,dundarave-park-to-ambleside-via-centennial-seawalk-0.jpg,dundarave-park-to-ambleside-via-centennial-seawalk-1.jpg,dundarave-park-to-ambleside-via-centennial-seawalk-2.jpg
little-qualicum-falls,Little Qualicum River and Falls,Little Qualicum Falls Park,easy,4.4,1.3,42,Loop,"Hiking, Nature trips, Walking, Forest, River, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/little-qualicum-falls?ref=result-card,little-qualicum-falls-0.jpg,little-qualicum-falls-1.jpg,little-qualicum-falls-2.jpg
bosuemarne-falls,Bosuemarne Falls,Chilliwack Lake Provincial Park,easy,4.3,2.7,155,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Running, Dog friendly, Forest, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/bosuemarne-falls?ref=result-card,bosuemarne-falls-0.jpg,bosuemarne-falls-1.jpg,bosuemarne-falls-2.jpg
derby-reach-regional-park,Derby Reach Regional Park,Derby Reach Regional Park,easy,4.1,9.2,70,Loop,"Dogs on leash, Kid friendly, Camping, Fishing, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching, River, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/derby-reach-regional-park?ref=result-card,derby-reach-regional-park-0.jpg,derby-reach-regional-park-1.jpg,derby-reach-regional-park-2.jpg
old-cabin-loop,Old Cabin Loop,Strathcona Provincial Park,easy,4.3,2.4,52,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Lake, Views, Wildflowers, Wildlife, Bugs, Muddy",https://www.alltrails.com/trail/canada/british-columbia/old-cabin-loop?ref=result-card,old-cabin-loop-0.jpg,old-cabin-loop-1.jpg,old-cabin-loop-2.jpg
