94,"Apex, Paul's Tomb Trail, Gordon Trail, Pavillion Trail",Knox Mountain Park,easy,4.3,6.0 km,356 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/apex-pauls-tomb-trail-gordon-trail-pavillion-trail?ref=result-card
95,Iona Jetty,Iona Beach Regional Park,easy,4.1,8.2 km,11 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Road biking, Walking, Bird watching, Running, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/iona-jetty?ref=result-card
96,Meeting of the Waters,Glacier National Park,easy,4.3,6.1 km,377 m,Loop,", Kid friendly, Hiking, Walking, Forest, River, Views, Wildflowers, Wildlife, Muddy, No dogs",https://www.alltrails.com/trail/canada/british-columbia/meeting-of-the-waters?ref=result-card
97,Barret Montfor Trail Loop,John Dean Provincial Park,easy,4.2,5.0 km,143 m,Loop,", Dogs on leash, Kid friendly, Hiking, Walking, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/barret-montfor-trail-loop?ref=result-card
98,Varley Loop,"North Vancouver, British Columbia",easy,4.2,3.4 km,63 m,Loop,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/varley-loop?ref=result-card
99,Elk Falls Viewing Platform,Elk Falls Provincial Park,easy,4,1.8 km,55 m,Out &amp; back,", Hiking, Walking, Forest, River, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/elk-falls-viewing-platform?ref=result-card
100,Stave Dam Forest Interpretation Trail,Mission Municipal Forest,easy,4.2,1.6 km,126 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/stave-dam-forest-interpretation-trail?ref=result-card
101,Campbell Valley Little River Trail,Campbell Valley Regional Park,easy,4.3,2.3 km,11 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Dog friendly, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/campbell-valley-little-river-trail?ref=result-card
102,Helmcken Falls,Wells Gray Provincial Park,easy,4.6,1.0 km,104 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/helmcken-falls?ref=result-card
103,English Bay,Vanier Park,easy,4.2,5.0 km,34 m,Out &amp; back,", Dogs on leash, Kid friendly, Road biking, Walking, Running, Beach, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/english-bay?ref=result-card
104,Colliery Dam Loop,Colliery Dam Park,easy,4.2,2.3 km,48 m,Loop,", Kid friendly, Nature trips, Walking, Dog friendly, Forest, Lake, River",https://www.alltrails.com/trail/canada/british-columbia/colliery-dam-loop?ref=result-card
105,"Low Knoll via Lodge, Fern, and Mid-Marsh Trails Loop",Minnekhada Regional Park,easy,4.3,3.7 km,139 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Forest, Lake, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/low-knoll-via-lodge-fern-and-mid-marsh-trails-loop?ref=result-card
106,The Butchart Gardens Loop,The Butchart Gardens,easy,4.4,1.6 km,18 m,Loop,", Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Nature trips, Walking, Bird watching, Forest, Lake, Paved, Views, Wildflowers, Historic site, Fee",https://www.alltrails.com/trail/canada/british-columbia/the-butchart-gardens-loop?ref=result-card
107,Admirality and Spanish Loop Trail,Pacific Spirit Regional Park,easy,4.2,5.5 km,108 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/admirality-and-spanish-loop-trail?ref=result-card
108,Dundarave Park to Ambleside via Centennial Seawalk,Ambleside Park,easy,1.6,4.3 km,40 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Road biking, Walking, Running, Beach, Views",https://www.alltrails.com/trail/canada/british-columbia/dundarave-park-to-ambleside-via-centennial-seawalk?ref=result-card
109,Little Qualicum River and Falls,Little Qualicum Falls Park,easy,4.4,1.3 km,42 m,Loop,", Hiking, Nature trips, Walking, Forest, River, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/little-qualicum-falls?ref=result-card
110,Bosuemarne Falls,Chilliwack Lake Provincial Park,easy,4.3,2.7 km,155 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Walking, Running, Dog friendly, Forest, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/bosuemarne-falls?ref=result-card
111,Derby Reach Regional Park,Derby Reach Regional Park,easy,4.1,9.2 km,70 m,Loop,", Dogs on leash, Kid friendly, Camping, Fishing, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching, River, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/derby-reach-regional-park?ref=result-card
112,Old Cabin Loop,Strathcona Provincial Park,easy,4.3,2.4 km,52 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Lake, Views, Wildflowers, Wildlife, Bugs, Muddy",https://www.alltrails.com/trail/canada/british-columbia/old-cabin-loop?ref=result-card
113,High Knoll via Meadow Trail and Mid-Marsh Trail,Minnekhada Regional Park,easy,4.5,4.2 km,198 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/high-knoll-via-meadow-trail-and-mid-marsh-trail?ref=result-card
114,Lower Thetis Lake Trail to Trillium Trail Loop,Thetis Lake Regional Park,easy,4.3,3.2 km,53 m,Loop,", Kid friendly, Hiking, Walking, Bird watching, Running, Dog friendly, Forest, Lake, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lower-thetis-lake-trail-to-trillium-trail-loop?ref=result-card
115,Christie Falls Loop,"Cowichan Valley H, British Columbia",easy,3.9,7.1 km,176 m,Loop,", Hiking, Nature trips, Forest, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/christie-falls-loop?ref=result-card
116,Mystery Creek and Hyannis Loop,Lower Seymour Conservation Reserve,easy,4.2,3.7 km,129 m,Loop,", Dogs on leash, Kid friendly, Hiking, Running, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mystery-creek-and-hyannis-loop?ref=result-card
117,Hayward Lake Railway Trail,Hayward Lake Recreation Area,easy,4,12.9 km,109 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Beach, Lake, River, Views, Waterfall, Historic site",https://www.alltrails.com/trail/canada/british-columbia/hayward-lake-railway-trail?ref=result-card
118,Copley Ridge and Knarston Creek Loop,"Lantzville, British Columbia",easy,4.2,8.4 km,267 m,Loop,", Hiking, Mountain biking, Nature trips, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/copley-ridge-and-knarston-creek?ref=result-card
119,Quarry Rock Lookout via Baden Powell Trail,Mount Seymour Provincial Park,easy,4,4.5 km,201 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/quarry-rock-lookout-via-baden-powell-trail?ref=result-card
120,Alouette River Dykes Trail,"Pitt Meadows, British Columbia",easy,4.1,14.0 km,26 m,Out &amp; back,", Dogs on leash, Kid friendly, Fishing, Mountain biking, Paddle sports, Road biking, Walking, Bird watching, Running, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/alouette-river-dykes-trail?ref=result-card
121,Riverside and Fisherman's Loop,Lower Seymour Conservation Reserve,easy,4.3,8.7 km,252 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Running, Dog friendly, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/riverside-fishermans-loop?ref=result-card
122,Morrell Nature Sanctuary,Morrell Nature Sanctuary,easy,4.4,3.9 km,79 m,Loop,", Dogs on leash, Kid friendly, Hiking, Walking, Running, Lake",https://www.alltrails.com/trail/canada/british-columbia/morrell-nature-sanctuary?ref=result-card
123,Tavistock Point,Brae Island Regional Park,easy,4,4.8 km,31 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/tavistock-trail?ref=result-card
124,Hemer Provincial Park Loop,Hemer Provincial Park,easy,4.3,4.2 km,60 m,Loop,", Dogs on leash, Kid friendly, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Running, Forest, Lake, River, Views",https://www.alltrails.com/trail/canada/british-columbia/hemer-provincial-park-loop?ref=result-card
125,Cypress Falls Loop,Cypress Falls Park,easy,4.1,2.9 km,124 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cypress-falls-loop?ref=result-card
126,Bert Flinn and Starz-Line 1 Trail Loop,Bert Flinn Park,easy,4.2,3.1 km,58 m,Loop,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/bert-flinn-trail-and-starz-line-1-trail-loop?ref=result-card
127,Paul's Tomb ,Knox Mountain Park,easy,4.3,4.8 km,125 m,Out &amp; back,", Hiking, Mountain biking, Nature trips, Road biking, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/pauls-tomb?ref=result-card
128,Barnet Trail,Burnaby Mountain Conservation Area,easy,4.2,4.0 km,86 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/barnet-trail--2?ref=result-card
129,Mount Tzouhalem Duncan - Cross,Mount Tzouhalem Municipal Forest,easy,4.6,7.1 km,271 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mount-tzouhalem-duncan-cross?ref=result-card
130,Inner Pacific Spirit Loop Hike,Pacific Spirit Regional Park,easy,4.4,6.9 km,67 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Dog friendly, Views",https://www.alltrails.com/trail/canada/british-columbia/inner-pacific-spirit-loop-hike?ref=result-card
131,Elk Falls via Millenium Trail,Elk Falls Provincial Park,easy,4.1,3.9 km,102 m,Loop,", Dogs on leash, Hiking, Nature trips, Bird watching, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/elk-falls-via-millenium-trail?ref=result-card
132,Mission Creek Greenway: Scenic Canyon Regional Park Section,Scenic Canyon Regional Park,easy,4.3,5.0 km,158 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mission-creek-greenway-scenic-canyon-regional-park-section?ref=result-card
133,Linley Valley Cottle Lake and Burma Trail Loop,Linley Valley Cottle Lake Park,easy,4.2,5.0 km,124 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/linley-valley-cottle-lake-and-burma-trail-loop?ref=result-card
134,McKenzie Bight Trail Loop,Mount Work Regional Park,easy,4.5,3.1 km,154 m,Loop,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Beach, Forest, Views, Wildflowers, Wildlife, Blowdown, Over grown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/mckenzie-bight-trail-loop?ref=result-card
135,San Josef Bay,Cape Scott Provincial Park,easy,4.7,8.7 km,201 m,Out &amp; back,", Dogs on leash, Kid friendly, Camping, Hiking, Nature trips, Walking, Running, Beach, Cave, Forest, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/san-josef-bay?ref=result-card
136,Ancient Cedars Loop,"Ucluelet, British Columbia",easy,3.9,0.8 km,30 m,Loop,", Hiking, Walking, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/ancient-cedars-loop?ref=result-card
137,Trail of Hope,Central Park,easy,4.3,2.3 km,17 m,Loop,", Wheelchair friendly, Kid friendly, Stroller friendly, Mountain biking, Nature trips, Walking, Bird watching, Running, Forest, Partially paved, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/trail-of-hope?ref=result-card
138,Ed Nixon Trail,"Langford, British Columbia",easy,4.1,4.5 km,34 m,Out &amp; back,", Kid friendly, Mountain biking, Walking, Running, Dog friendly, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/ed-nixon-trail?ref=result-card
139,Little River Extended Loop,Campbell Valley Regional Park,easy,4.1,7.2 km,62 m,Loop,", Kid friendly, Hiking, Walking, Running, Dog friendly, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/little-river-extended-loop?ref=result-card
140,Glen Canyon Greenway Trail,Glen Canyon Regional Park,easy,4.2,3.9 km,94 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Running, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/glen-canyon-greenway-trail?ref=result-card
141,Rainbow Falls Loop,Rainbow Park,easy,3.9,2.1 km,124 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Bugs, Muddy, Rocky",https://www.alltrails.com/trail/canada/british-columbia/rainbow-falls-loop?ref=result-card
142,Dawson Falls,Wells Gray Provincial Park,easy,4.4,1.4 km,38 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/dawson-falls?ref=result-card
143,Along the Johnson and Apple Pie Loop,"East Kootenay F, British Columbia",easy,4.3,7.1 km,280 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/along-the-johnson-and-apple-pie-loop?ref=result-card
144,Seaside - False Creek South Trail,Creekside Park,easy,4.1,8.7 km,64 m,Out &amp; back,", Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Road biking, Walking, Bird watching, Running, Beach, Paved, Views, Wildlife, No shade, City walk",https://www.alltrails.com/trail/canada/british-columbia/china-town-to-granville-island?ref=result-card
145,Downes Bowl Trail ,"Abbotsford, British Columbia",easy,4.2,4.3 km,85 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/downes-bowl-trail?ref=result-card
146,Adams River,Roderick Haig-Brown Provincial Park,easy,4.4,14.6 km,273 m,Out &amp; back,", Dogs on leash, Hiking, Mountain biking, Nature trips, Snowshoeing, Walking, Running, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/adams-river?ref=result-card
147,Flood Falls,Silver Lake Provincial Park,easy,4.2,1.0 km,70 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/flood-falls?ref=result-card
148,Sombrio Beach Trail,Juan de Fuca Provincial Park,easy,4.1,1.4 km,22 m,Out &amp; back,", Dogs on leash, Kid friendly, Camping, Hiking, Nature trips, Bird watching, Running, Beach, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sombrio-beach-trail?ref=result-card
149,Roche Cove Regional Park Loop,Roche Cove Regional Park,easy,4.1,7.7 km,126 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Dog friendly, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/roche-cove-regional-park-loop?ref=result-card
150,Witty's Lagoon Beach Trail,Witty's Lagoon Regional Park,easy,4.4,2.6 km,46 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Bird watching, Running, Beach, Dog friendly, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wittys-lagoon-beach-trail?ref=result-card
151,Maplewood Flats Conservation Area Trail,Maplewood Flats Conservation Area,easy,4,3.5 km,9 m,Loop,", Wheelchair friendly, Kid friendly, Stroller friendly, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Forest, Wildflowers, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/maplewood-flats-conservation-area-trail?ref=result-card
152,Charlie's Trail,"Colwood, British Columbia",easy,4.5,3.5 km,63 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Beach, Forest, River, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/charlie-s-trail?ref=result-card
153,Clayburn Creek Trail,"Abbotsford, British Columbia",easy,4.3,4.8 km,125 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/clayburn-creek-trail?ref=result-card
